date,hour,holiday,temperature,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2023-10-28 21:00:00,21,No Holiday,11.5,0.0,0.0,11,Clear,sky is clear,1801
2023-10-28 22:00:00,22,No Holiday,7.5,0.0,0.0,13,Clear,sky is clear,582
2023-10-28 23:00:00,23,No Holiday,5.8,0.0,0.0,39,Clouds,overcast clouds,424
2023-10-29 00:00:00,0,No Holiday,6.9,0.0,0.0,47,Clouds,overcast clouds,515
2023-10-29 01:00:00,1,No Holiday,6.9,0.0,0.0,15,Clear,sky is clear,479
2023-10-29 02:00:00,2,No Holiday,6.2,0.0,0.0,11,Clear,sky is clear,332
2023-10-29 03:00:00,3,No Holiday,7.2,0.0,0.0,3,Clear,sky is clear,367
2023-10-29 04:00:00,4,No Holiday,7.3,0.0,0.0,10,Clear,sky is clear,509
2023-10-29 05:00:00,5,No Holiday,7.0,0.0,0.0,92,Clouds,few clouds,376
2023-10-29 06:00:00,6,No Holiday,7.6,1.77,0.0,90,Rain,light rain,513
2023-10-29 07:00:00,7,No Holiday,7.2,0.0,0.0,77,Fog,fog,3309
2023-10-29 08:00:00,8,No Holiday,7.5,0.0,0.0,91,Clouds,broken clouds,2983
2023-10-29 09:00:00,9,No Holiday,9.1,0.35,0.0,70,Rain,light rain,2649
2023-10-29 10:00:00,10,No Holiday,12.7,0.26,0.0,95,Rain,moderate rain,1994
2023-10-29 11:00:00,11,No Holiday,12.3,0.0,0.0,1,Clear,sky is clear,2116
2023-10-29 12:00:00,12,No Holiday,12.3,0.0,0.0,5,Clear,sky is clear,2680
2023-10-29 13:00:00,13,No Holiday,8.8,2.52,0.0,82,Rain,moderate rain,2532
2023-10-29 14:00:00,14,No Holiday,13.7,0.0,0.0,33,Clouds,scattered clouds,2796
2023-10-29 15:00:00,15,No Holiday,11.9,0.0,0.0,11,Clear,sky is clear,2796
2023-10-29 16:00:00,16,No Holiday,16.5,0.0,0.0,19,Clear,sky is clear,4777
2023-10-29 17:00:00,17,No Holiday,13.7,2.12,0.0,79,Rain,moderate rain,3559
2023-10-29 18:00:00,18,No Holiday,14.9,0.0,0.0,14,Clear,sky is clear,3266
2023-10-29 19:00:00,19,No Holiday,11.8,0.0,0.0,83,Clouds,broken clouds,1677
2023-10-29 20:00:00,20,No Holiday,12.2,0.0,0.0,18,Clear,sky is clear,1727
2023-10-29 21:00:00,21,No Holiday,10.2,0.0,0.0,8,Clear,sky is clear,1719
2023-10-29 22:00:00,22,No Holiday,9.8,0.0,0.0,12,Clear,sky is clear,511
2023-10-29 23:00:00,23,No Holiday,9.1,0.0,0.0,81,Fog,fog,407
2023-10-30 00:00:00,0,No Holiday,8.9,0.0,0.0,3,Clear,sky is clear,753
2023-10-30 01:00:00,1,No Holiday,3.6,0.21,0.0,82,Drizzle,light intensity drizzle,478
2023-10-30 02:00:00,2,No Holiday,5.4,0.0,0.0,69,Clouds,overcast clouds,594
2023-10-30 03:00:00,3,No Holiday,7.5,0.0,0.0,2,Clear,sky is clear,669
2023-10-30 04:00:00,4,No Holiday,3.9,0.0,0.0,37,Clouds,scattered clouds,489
2023-10-30 05:00:00,5,No Holiday,5.3,0.0,0.0,13,Clear,sky is clear,600
2023-10-30 06:00:00,6,No Holiday,5.3,0.0,0.0,9,Clear,sky is clear,821
2023-10-30 07:00:00,7,No Holiday,11.7,1.05,0.0,98,Rain,light rain,4384
2023-10-30 08:00:00,8,No Holiday,8.5,0.07,0.0,81,Rain,light rain,4598
2023-10-30 09:00:00,9,No Holiday,11.1,0.0,0.0,54,Clouds,few clouds,4585
2023-10-30 10:00:00,10,No Holiday,17.0,0.0,0.0,2,Clear,sky is clear,3381
2023-10-30 11:00:00,11,No Holiday,10.4,0.0,0.0,62,Clouds,overcast clouds,3118
2023-10-30 12:00:00,12,No Holiday,10.1,0.0,0.0,60,Clouds,scattered clouds,3802
2023-10-30 13:00:00,13,No Holiday,9.6,0.0,0.0,15,Clear,sky is clear,3026
2023-10-30 14:00:00,14,No Holiday,12.8,0.0,0.0,6,Clear,sky is clear,3677
2023-10-30 15:00:00,15,No Holiday,15.1,0.0,0.0,80,Mist,mist,3128
2023-10-30 16:00:00,16,No Holiday,17.1,0.0,0.0,8,Clear,sky is clear,5158
2023-10-30 17:00:00,17,No Holiday,7.6,0.0,0.0,15,Clear,sky is clear,5195
2023-10-30 18:00:00,18,No Holiday,9.6,0.0,0.0,73,Mist,mist,4987
2023-10-30 19:00:00,19,No Holiday,10.7,0.0,0.0,11,Clear,sky is clear,2713
2023-10-30 20:00:00,20,No Holiday,11.0,0.0,0.0,6,Clear,sky is clear,2726
2023-10-30 21:00:00,21,No Holiday,8.3,0.0,0.0,10,Clear,sky is clear,3185
2023-10-30 22:00:00,22,No Holiday,10.0,4.48,0.0,98,Rain,light rain,813
2023-10-30 23:00:00,23,No Holiday,7.3,0.0,0.0,52,Clouds,broken clouds,601
2023-10-31 00:00:00,0,No Holiday,9.2,0.0,0.0,83,Clouds,overcast clouds,607
2023-10-31 01:00:00,1,No Holiday,5.3,0.0,0.0,46,Clouds,broken clouds,825
2023-10-31 02:00:00,2,No Holiday,11.1,0.0,0.0,7,Clear,sky is clear,763
2023-10-31 03:00:00,3,No Holiday,6.0,0.0,0.0,1,Clear,sky is clear,704
2023-10-31 04:00:00,4,No Holiday,9.4,0.0,0.0,71,Clouds,overcast clouds,692
2023-10-31 05:00:00,5,No Holiday,4.9,0.0,0.0,94,Clouds,overcast clouds,781
2023-10-31 06:00:00,6,No Holiday,12.2,0.0,0.0,12,Clear,sky is clear,797
2023-10-31 07:00:00,7,No Holiday,7.3,0.0,0.0,45,Clouds,overcast clouds,4220
2023-10-31 08:00:00,8,No Holiday,8.0,0.0,0.0,11,Clear,sky is clear,5326
2023-10-31 09:00:00,9,No Holiday,11.2,0.0,0.0,59,Clouds,overcast clouds,4354
2023-10-31 10:00:00,10,No Holiday,13.0,0.0,0.0,16,Clear,sky is clear,3538
2023-10-31 11:00:00,11,No Holiday,12.4,0.0,0.0,66,Clouds,few clouds,3460
2023-10-31 12:00:00,12,No Holiday,13.1,2.13,0.0,71,Rain,light rain,2500
2023-10-31 13:00:00,13,No Holiday,13.9,0.0,0.0,18,Clear,sky is clear,3971
2023-10-31 14:00:00,14,No Holiday,11.9,0.0,0.0,17,Clear,sky is clear,3473
2023-10-31 15:00:00,15,No Holiday,12.3,1.45,0.0,81,Rain,moderate rain,3273
2023-10-31 16:00:00,16,No Holiday,15.5,4.06,0.0,88,Rain,heavy intensity rain,4253
2023-10-31 17:00:00,17,No Holiday,11.1,0.0,0.0,38,Clouds,scattered clouds,5983
2023-10-31 18:00:00,18,No Holiday,14.3,0.0,0.0,18,Clear,sky is clear,4903
2023-10-31 19:00:00,19,No Holiday,8.5,0.0,0.0,30,Clouds,scattered clouds,2550
2023-10-31 20:00:00,20,No Holiday,11.9,0.0,0.0,79,Thunderstorm,thunderstorm with light rain,1774
2023-10-31 21:00:00,21,No Holiday,10.9,0.0,0.0,98,Clouds,broken clouds,2964
2023-10-31 22:00:00,22,No Holiday,11.1,0.0,0.0,73,Clouds,few clouds,644
2023-10-31 23:00:00,23,No Holiday,7.9,0.11,0.0,77,Rain,heavy intensity rain,687
2023-11-01 00:00:00,0,No Holiday,-2.2,0.0,0.0,45,Clouds,broken clouds,537
2023-11-01 01:00:00,1,No Holiday,1.5,0.0,0.0,5,Clear,sky is clear,880
2023-11-01 02:00:00,2,No Holiday,0.1,0.0,0.0,73,Mist,mist,748
2023-11-01 03:00:00,3,No Holiday,-4.4,0.0,0.0,95,Mist,mist,552
2023-11-01 04:00:00,4,No Holiday,-0.2,0.0,0.0,15,Clear,sky is clear,905
2023-11-01 05:00:00,5,No Holiday,0.6,1.0,0.0,87,Rain,heavy intensity rain,509
2023-11-01 06:00:00,6,No Holiday,-0.3,0.0,0.0,70,Clouds,broken clouds,850
2023-11-01 07:00:00,7,No Holiday,1.3,0.0,0.0,51,Clouds,overcast clouds,4529
2023-11-01 08:00:00,8,No Holiday,2.8,0.0,0.0,6,Clear,sky is clear,4369
2023-11-01 09:00:00,9,No Holiday,4.0,0.0,0.0,71,Mist,mist,4514
2023-11-01 10:00:00,10,No Holiday,2.9,0.0,0.0,17,Clear,sky is clear,3585
2023-11-01 11:00:00,11,No Holiday,4.7,0.0,0.0,19,Clear,sky is clear,3306
2023-11-01 12:00:00,12,No Holiday,7.7,0.0,0.0,79,Clouds,overcast clouds,3788
2023-11-01 13:00:00,13,No Holiday,4.9,0.0,0.0,95,Mist,mist,3049
2023-11-01 14:00:00,14,No Holiday,7.3,0.0,0.0,72,Clouds,broken clouds,3574
2023-11-01 15:00:00,15,No Holiday,8.0,0.0,0.0,89,Fog,fog,3519
2023-11-01 16:00:00,16,No Holiday,6.7,0.0,0.0,82,Clouds,scattered clouds,4848
2023-11-01 17:00:00,17,No Holiday,5.3,0.0,0.0,1,Clear,sky is clear,5441
2023-11-01 18:00:00,18,No Holiday,4.5,0.0,0.0,83,Mist,mist,4800
2023-11-01 19:00:00,19,No Holiday,4.9,0.0,0.0,71,Fog,fog,2644
2023-11-01 20:00:00,20,No Holiday,1.2,0.0,0.0,42,Clouds,overcast clouds,2850
2023-11-01 21:00:00,21,No Holiday,0.6,0.0,0.0,9,Clear,sky is clear,2789
2023-11-01 22:00:00,22,No Holiday,0.5,0.0,0.0,45,Clouds,scattered clouds,528
2023-11-01 23:00:00,23,No Holiday,3.6,0.0,0.0,5,Clear,sky is clear,875
2023-11-02 00:00:00,0,No Holiday,-0.6,0.0,0.0,80,Clouds,few clouds,1030
2023-11-02 01:00:00,1,No Holiday,-3.6,0.0,0.0,73,Clouds,scattered clouds,707
2023-11-02 02:00:00,2,No Holiday,-0.1,0.0,0.0,89,Clouds,scattered clouds,608
2023-11-02 03:00:00,3,No Holiday,0.6,0.0,0.0,17,Clear,sky is clear,955
2023-11-02 04:00:00,4,No Holiday,1.2,0.0,0.0,30,Clouds,few clouds,487
2023-11-02 05:00:00,5,No Holiday,-1.2,0.0,0.0,10,Clear,sky is clear,769
2023-11-02 06:00:00,6,No Holiday,-3.4,0.71,0.0,88,Rain,light rain,765
2023-11-02 07:00:00,7,No Holiday,0.9,0.0,0.0,58,Clouds,scattered clouds,4809
2023-11-02 08:00:00,8,No Holiday,-1.5,0.0,0.0,11,Clear,sky is clear,4822
2023-11-02 09:00:00,9,No Holiday,1.0,0.0,0.0,15,Clear,sky is clear,4665
2023-11-02 10:00:00,10,No Holiday,4.7,0.0,0.0,61,Clouds,broken clouds,3943
2023-11-02 11:00:00,11,No Holiday,6.0,0.0,0.0,86,Clouds,scattered clouds,3716
2023-11-02 12:00:00,12,No Holiday,2.8,0.0,0.0,6,Clear,sky is clear,3271
2023-11-02 13:00:00,13,No Holiday,6.8,0.0,0.0,69,Clouds,few clouds,3592
2023-11-02 14:00:00,14,No Holiday,8.3,0.0,0.0,69,Clouds,overcast clouds,4018
2023-11-02 15:00:00,15,No Holiday,3.7,0.0,0.0,14,Clear,sky is clear,3675
2023-11-02 16:00:00,16,No Holiday,3.6,0.0,0.0,3,Clear,sky is clear,5114
2023-11-02 17:00:00,17,No Holiday,10.0,3.03,0.0,80,Rain,light rain,4954
2023-11-02 18:00:00,18,No Holiday,5.4,0.0,0.74,93,Snow,heavy snow,3466
2023-11-02 19:00:00,19,No Holiday,6.2,0.0,0.0,80,Clouds,scattered clouds,2760
2023-11-02 20:00:00,20,No Holiday,3.9,0.0,0.0,4,Clear,sky is clear,2778
2023-11-02 21:00:00,21,No Holiday,3.6,0.81,0.0,78,Drizzle,light intensity drizzle,2346
2023-11-02 22:00:00,22,No Holiday,0.2,0.0,0.6,76,Snow,heavy snow,682
2023-11-02 23:00:00,23,No Holiday,3.1,0.39,0.0,91,Drizzle,light intensity drizzle,578
2023-11-03 00:00:00,0,No Holiday,3.4,0.0,0.0,19,Clear,sky is clear,842
2023-11-03 01:00:00,1,No Holiday,-1.4,0.0,0.31,95,Snow,light snow,308
2023-11-03 02:00:00,2,No Holiday,-1.5,0.0,0.0,19,Clear,sky is clear,666
2023-11-03 03:00:00,3,No Holiday,0.3,0.0,0.0,7,Clear,sky is clear,772
2023-11-03 04:00:00,4,No Holiday,-0.4,0.3,0.0,90,Drizzle,light intensity drizzle,671
2023-11-03 05:00:00,5,No Holiday,0.3,0.0,0.0,10,Clear,sky is clear,606
2023-11-03 06:00:00,6,No Holiday,-3.9,0.0,0.0,5,Clear,sky is clear,763
2023-11-03 07:00:00,7,No Holiday,-3.3,0.0,0.0,15,Clear,sky is clear,4725
2023-11-03 08:00:00,8,No Holiday,2.9,0.52,0.0,95,Rain,heavy intensity rain,4094
2023-11-03 09:00:00,9,No Holiday,2.3,0.0,0.0,6,Clear,sky is clear,4679
2023-11-03 10:00:00,10,No Holiday,5.6,0.0,0.0,97,Mist,mist,3139
2023-11-03 11:00:00,11,No Holiday,6.1,0.0,0.0,15,Clear,sky is clear,3547
2023-11-03 12:00:00,12,No Holiday,-1.5,0.0,0.0,0,Clear,sky is clear,3926
2023-11-03 13:00:00,13,No Holiday,3.6,1.38,0.0,71,Rain,moderate rain,3084
2023-11-03 14:00:00,14,No Holiday,5.0,0.0,0.0,11,Clear,sky is clear,3186
2023-11-03 15:00:00,15,No Holiday,8.7,0.0,0.0,81,Clouds,overcast clouds,3607
2023-11-03 16:00:00,16,No Holiday,6.4,0.0,0.0,94,Clouds,few clouds,5735
2023-11-03 17:00:00,17,No Holiday,0.4,0.0,0.0,5,Clear,sky is clear,5737
2023-11-03 18:00:00,18,No Holiday,6.3,0.68,0.0,78,Rain,heavy intensity rain,4535
2023-11-03 19:00:00,19,No Holiday,8.3,0.0,0.0,0,Clear,sky is clear,2737
2023-11-03 20:00:00,20,No Holiday,4.2,0.0,0.0,8,Clear,sky is clear,3051
2023-11-03 21:00:00,21,No Holiday,5.2,0.0,0.0,76,Clouds,overcast clouds,2747
2023-11-03 22:00:00,22,No Holiday,0.4,2.06,0.0,88,Rain,heavy intensity rain,650
2023-11-03 23:00:00,23,No Holiday,0.7,0.0,0.0,85,Clouds,few clouds,800
2023-11-04 00:00:00,0,No Holiday,0.7,0.0,0.0,76,Thunderstorm,proximity thunderstorm,262
2023-11-04 01:00:00,1,No Holiday,1.9,0.0,0.0,11,Clear,sky is clear,501
2023-11-04 02:00:00,2,No Holiday,-5.5,0.0,0.0,7,Clear,sky is clear,666
2023-11-04 03:00:00,3,No Holiday,-1.2,0.0,0.0,2,Clear,sky is clear,360
2023-11-04 04:00:00,4,No Holiday,2.9,0.68,0.0,78,Rain,moderate rain,415
2023-11-04 05:00:00,5,No Holiday,0.7,0.0,0.0,19,Clear,sky is clear,335
2023-11-04 06:00:00,6,No Holiday,-1.3,2.49,0.0,79,Rain,moderate rain,448
2023-11-04 07:00:00,7,No Holiday,-0.4,0.0,0.0,9,Clear,sky is clear,2853
2023-11-04 08:00:00,8,No Holiday,0.8,0.0,0.0,7,Clear,sky is clear,2820
2023-11-04 09:00:00,9,No Holiday,3.3,0.0,0.0,18,Clear,sky is clear,3063
2023-11-04 10:00:00,10,No Holiday,2.8,0.0,0.0,76,Clouds,broken clouds,2242
2023-11-04 11:00:00,11,No Holiday,6.0,0.0,0.0,19,Clear,sky is clear,2163
2023-11-04 12:00:00,12,No Holiday,3.1,0.0,0.0,14,Clear,sky is clear,2879
2023-11-04 13:00:00,13,No Holiday,6.0,0.0,0.0,90,Mist,mist,2200
2023-11-04 14:00:00,14,No Holiday,2.8,0.0,0.0,2,Clear,sky is clear,2718
2023-11-04 15:00:00,15,No Holiday,8.3,0.0,0.0,15,Clear,sky is clear,2732
2023-11-04 16:00:00,16,No Holiday,7.3,0.0,0.0,79,Clouds,few clouds,4373
2023-11-04 17:00:00,17,No Holiday,5.2,0.0,0.0,18,Clear,sky is clear,4377
2023-11-04 18:00:00,18,No Holiday,-3.6,5.77,0.0,74,Rain,light rain,2986
2023-11-04 19:00:00,19,No Holiday,5.5,0.0,0.0,11,Clear,sky is clear,1836
2023-11-04 20:00:00,20,No Holiday,7.7,0.0,0.0,82,Mist,mist,1596
2023-11-04 21:00:00,21,No Holiday,0.8,0.0,0.0,74,Fog,fog,1427
2023-11-04 22:00:00,22,No Holiday,3.7,0.0,1.9,96,Snow,light snow,301
2023-11-04 23:00:00,23,No Holiday,3.1,0.0,0.0,69,Clouds,scattered clouds,418
2023-11-05 00:00:00,0,No Holiday,1.4,0.0,0.0,19,Clear,sky is clear,373
2023-11-05 01:00:00,1,No Holiday,2.5,0.0,0.0,10,Clear,sky is clear,259
2023-11-05 02:00:00,2,No Holiday,-0.2,0.0,0.0,14,Clear,sky is clear,392
2023-11-05 03:00:00,3,No Holiday,-1.9,0.0,0.0,2,Clear,sky is clear,511
2023-11-05 04:00:00,4,No Holiday,-1.9,0.0,0.0,70,Fog,fog,380
2023-11-05 05:00:00,5,No Holiday,0.3,0.0,0.0,15,Clear,sky is clear,334
2023-11-05 06:00:00,6,No Holiday,-1.5,0.0,0.0,3,Clear,sky is clear,441
2023-11-05 07:00:00,7,No Holiday,1.3,0.0,0.0,70,Thunderstorm,proximity thunderstorm,1835
2023-11-05 08:00:00,8,No Holiday,2.7,1.75,0.0,84,Rain,heavy intensity rain,3015
2023-11-05 09:00:00,9,No Holiday,2.0,0.0,0.0,31,Clouds,broken clouds,3066
2023-11-05 10:00:00,10,No Holiday,4.0,0.0,0.0,94,Clouds,overcast clouds,2401
2023-11-05 11:00:00,11,No Holiday,8.0,0.0,0.0,2,Clear,sky is clear,2181
2023-11-05 12:00:00,12,No Holiday,7.9,4.16,0.0,73,Rain,light rain,2233
2023-11-05 13:00:00,13,No Holiday,4.2,0.0,0.0,35,Clouds,few clouds,2358
2023-11-05 14:00:00,14,No Holiday,3.4,0.0,0.43,97,Snow,light snow,2029
2023-11-05 15:00:00,15,No Holiday,10.4,0.0,0.0,12,Clear,sky is clear,2789
2023-11-05 16:00:00,16,No Holiday,5.8,1.25,0.0,70,Rain,heavy intensity rain,3634
2023-11-05 17:00:00,17,No Holiday,8.7,0.0,0.0,70,Clouds,broken clouds,4440
2023-11-05 18:00:00,18,No Holiday,7.3,1.0,0.0,81,Rain,light rain,2850
2023-11-05 19:00:00,19,No Holiday,6.6,0.0,0.0,6,Clear,sky is clear,1988
2023-11-05 20:00:00,20,No Holiday,3.7,0.0,0.0,91,Mist,mist,1960
2023-11-05 21:00:00,21,No Holiday,2.0,0.72,0.0,79,Rain,moderate rain,1381
2023-11-05 22:00:00,22,No Holiday,0.8,0.0,0.0,10,Clear,sky is clear,391
2023-11-05 23:00:00,23,No Holiday,0.2,0.0,0.0,36,Clouds,broken clouds,326
2023-11-06 00:00:00,0,No Holiday,1.6,2.94,0.0,86,Rain,moderate rain,729
2023-11-06 01:00:00,1,No Holiday,-5.2,0.0,0.0,73,Clouds,scattered clouds,468
2023-11-06 02:00:00,2,No Holiday,-0.5,0.0,0.0,76,Clouds,overcast clouds,751
2023-11-06 03:00:00,3,No Holiday,-0.2,0.0,0.0,95,Clouds,broken clouds,887
2023-11-06 04:00:00,4,No Holiday,-1.4,0.0,0.0,94,Thunderstorm,thunderstorm with light rain,372
2023-11-06 05:00:00,5,No Holiday,3.0,0.0,0.0,68,Clouds,broken clouds,765
2023-11-06 06:00:00,6,No Holiday,1.8,0.0,0.0,10,Clear,sky is clear,780
2023-11-06 07:00:00,7,No Holiday,4.7,0.0,0.0,1,Clear,sky is clear,4741
2023-11-06 08:00:00,8,No Holiday,1.9,0.0,0.0,7,Clear,sky is clear,5043
2023-11-06 09:00:00,9,No Holiday,3.1,4.55,0.0,80,Rain,moderate rain,4408
2023-11-06 10:00:00,10,No Holiday,2.9,0.0,0.0,18,Clear,sky is clear,3721
2023-11-06 11:00:00,11,No Holiday,2.1,0.88,0.0,80,Rain,moderate rain,3026
2023-11-06 12:00:00,12,No Holiday,9.1,0.0,0.0,96,Clouds,overcast clouds,3673
2023-11-06 13:00:00,13,No Holiday,9.8,0.0,0.0,19,Clear,sky is clear,2915
2023-11-06 14:00:00,14,No Holiday,6.2,0.0,0.0,80,Fog,fog,3172
2023-11-06 15:00:00,15,No Holiday,2.4,0.55,0.0,89,Rain,moderate rain,3357
2023-11-06 16:00:00,16,No Holiday,4.6,0.0,0.0,35,Clouds,few clouds,5255
2023-11-06 17:00:00,17,No Holiday,6.7,0.0,0.0,18,Clear,sky is clear,5561
2023-11-06 18:00:00,18,No Holiday,6.5,0.0,0.0,73,Mist,mist,4924
2023-11-06 19:00:00,19,No Holiday,5.4,0.0,0.0,80,Fog,fog,2643
2023-11-06 20:00:00,20,No Holiday,5.2,0.0,0.0,13,Clear,sky is clear,3154
2023-11-06 21:00:00,21,No Holiday,3.5,0.0,0.0,8,Clear,sky is clear,2863
2023-11-06 22:00:00,22,No Holiday,-0.9,0.0,0.0,69,Clouds,broken clouds,817
2023-11-06 23:00:00,23,No Holiday,0.4,0.0,0.0,8,Clear,sky is clear,657
2023-11-07 00:00:00,0,No Holiday,-0.7,0.0,0.0,67,Clouds,few clouds,640
2023-11-07 01:00:00,1,No Holiday,-3.2,0.33,0.0,80,Rain,moderate rain,689
2023-11-07 02:00:00,2,No Holiday,-4.1,0.0,0.0,93,Clouds,few clouds,549
2023-11-07 03:00:00,3,No Holiday,-6.3,0.0,0.0,0,Clear,sky is clear,423
2023-11-07 04:00:00,4,No Holiday,0.3,0.0,0.0,71,Clouds,few clouds,791
2023-11-07 05:00:00,5,No Holiday,-1.3,0.0,0.38,99,Snow,heavy snow,473
2023-11-07 06:00:00,6,No Holiday,1.4,0.0,0.0,95,Clouds,few clouds,642
2023-11-07 07:00:00,7,No Holiday,1.9,0.0,0.0,3,Clear,sky is clear,4937
2023-11-07 08:00:00,8,No Holiday,1.2,0.35,0.0,87,Rain,heavy intensity rain,3931
2023-11-07 09:00:00,9,No Holiday,2.7,0.0,0.0,11,Clear,sky is clear,5124
2023-11-07 10:00:00,10,No Holiday,4.4,0.0,0.0,47,Clouds,scattered clouds,3986
2023-11-07 11:00:00,11,No Holiday,5.8,0.0,0.0,74,Clouds,broken clouds,3720
2023-11-07 12:00:00,12,No Holiday,6.3,0.0,0.0,73,Mist,mist,3547
2023-11-07 13:00:00,13,No Holiday,4.9,0.0,0.0,9,Clear,sky is clear,3692
2023-11-07 14:00:00,14,No Holiday,6.7,0.0,0.0,2,Clear,sky is clear,3381
2023-11-07 15:00:00,15,No Holiday,10.8,0.84,0.0,92,Rain,heavy intensity rain,3370
2023-11-07 16:00:00,16,No Holiday,6.9,3.46,0.0,75,Rain,light rain,4895
2023-11-07 17:00:00,17,No Holiday,8.5,0.0,0.0,13,Clear,sky is clear,5603
2023-11-07 18:00:00,18,No Holiday,10.0,0.0,1.56,93,Snow,light snow,3814
2023-11-07 19:00:00,19,No Holiday,6.0,0.0,0.0,6,Clear,sky is clear,2843
2023-11-07 20:00:00,20,No Holiday,3.1,0.0,0.0,91,Mist,mist,2204
2023-11-07 21:00:00,21,No Holiday,4.4,0.0,0.0,51,Clouds,scattered clouds,2844
2023-11-07 22:00:00,22,No Holiday,2.2,0.0,0.0,12,Clear,sky is clear,843
2023-11-07 23:00:00,23,No Holiday,0.7,0.0,0.0,8,Clear,sky is clear,827
2023-11-08 00:00:00,0,No Holiday,0.3,0.0,0.0,0,Clear,sky is clear,640
2023-11-08 01:00:00,1,No Holiday,-1.5,0.0,0.0,17,Clear,sky is clear,419
2023-11-08 02:00:00,2,No Holiday,1.4,0.0,0.0,46,Clouds,overcast clouds,949
2023-11-08 03:00:00,3,No Holiday,-0.6,0.0,0.0,12,Clear,sky is clear,485
2023-11-08 04:00:00,4,No Holiday,1.8,0.0,0.0,7,Clear,sky is clear,681
2023-11-08 05:00:00,5,No Holiday,-1.6,0.0,0.0,89,Thunderstorm,thunderstorm with light rain,369
2023-11-08 06:00:00,6,No Holiday,-0.1,0.0,0.0,30,Clouds,few clouds,813
2023-11-08 07:00:00,7,No Holiday,0.6,0.0,1.73,82,Snow,heavy snow,3645
2023-11-08 08:00:00,8,No Holiday,2.2,0.0,0.0,9,Clear,sky is clear,5265
2023-11-08 09:00:00,9,No Holiday,2.8,0.35,0.0,90,Drizzle,light intensity drizzle,4327
2023-11-08 10:00:00,10,No Holiday,1.2,1.25,0.0,84,Rain,light rain,3172
2023-11-08 11:00:00,11,No Holiday,2.4,0.0,0.58,95,Snow,light snow,2384
2023-11-08 12:00:00,12,No Holiday,5.4,0.0,0.0,91,Clouds,broken clouds,3457
2023-11-08 13:00:00,13,No Holiday,5.8,0.72,0.0,71,Drizzle,light intensity drizzle,3063
2023-11-08 14:00:00,14,No Holiday,4.6,0.0,0.0,3,Clear,sky is clear,3297
2023-11-08 15:00:00,15,No Holiday,9.1,0.0,0.0,73,Clouds,scattered clouds,3945
2023-11-08 16:00:00,16,No Holiday,8.4,0.0,1.23,97,Snow,light snow,3844
2023-11-08 17:00:00,17,No Holiday,7.8,0.0,0.0,73,Mist,mist,4510
2023-11-08 18:00:00,18,No Holiday,7.6,0.87,0.0,87,Drizzle,light intensity drizzle,4834
2023-11-08 19:00:00,19,No Holiday,0.5,0.0,0.0,3,Clear,sky is clear,2761
2023-11-08 20:00:00,20,No Holiday,2.7,0.0,0.0,89,Mist,mist,2617
2023-11-08 21:00:00,21,No Holiday,4.3,0.0,0.0,16,Clear,sky is clear,2506
2023-11-08 22:00:00,22,No Holiday,4.2,0.58,0.0,91,Rain,light rain,690
2023-11-08 23:00:00,23,No Holiday,-1.6,0.0,0.0,1,Clear,sky is clear,1104
2023-11-09 00:00:00,0,No Holiday,-2.8,0.0,0.0,4,Clear,sky is clear,751
2023-11-09 01:00:00,1,No Holiday,-1.7,0.3,0.0,87,Drizzle,light intensity drizzle,819
2023-11-09 02:00:00,2,No Holiday,1.4,0.0,0.0,90,Thunderstorm,proximity thunderstorm,276
2023-11-09 03:00:00,3,No Holiday,-0.9,1.52,0.0,81,Rain,moderate rain,697
2023-11-09 04:00:00,4,No Holiday,-0.2,0.0,0.0,93,Clouds,broken clouds,522
2023-11-09 05:00:00,5,No Holiday,-2.1,0.07,0.0,73,Rain,moderate rain,791
2023-11-09 06:00:00,6,No Holiday,0.9,0.0,0.0,15,Clear,sky is clear,859
2023-11-09 07:00:00,7,No Holiday,0.9,0.0,0.0,15,Clear,sky is clear,4583
2023-11-09 08:00:00,8,No Holiday,-0.1,0.0,0.0,89,Clouds,overcast clouds,4657
2023-11-09 09:00:00,9,No Holiday,2.5,0.0,0.0,97,Fog,fog,4131
2023-11-09 10:00:00,10,No Holiday,5.1,0.4,0.0,95,Rain,moderate rain,3185
2023-11-09 11:00:00,11,No Holiday,8.1,0.0,0.0,15,Clear,sky is clear,3489
2023-11-09 12:00:00,12,No Holiday,6.8,0.0,0.0,7,Clear,sky is clear,3852
2023-11-09 13:00:00,13,No Holiday,10.9,0.0,0.0,91,Thunderstorm,thunderstorm with light rain,1972
2023-11-09 14:00:00,14,No Holiday,6.6,0.0,0.0,0,Clear,sky is clear,3155
2023-11-09 15:00:00,15,No Holiday,5.8,0.0,0.0,71,Clouds,scattered clouds,3004
2023-11-09 16:00:00,16,No Holiday,5.1,0.44,0.0,81,Rain,light rain,4577
2023-11-09 17:00:00,17,No Holiday,5.5,0.0,0.0,99,Clouds,scattered clouds,5313
2023-11-09 18:00:00,18,No Holiday,4.5,0.0,0.0,3,Clear,sky is clear,5353
2023-11-09 19:00:00,19,No Holiday,3.9,0.0,0.0,99,Clouds,scattered clouds,2556
2023-11-09 20:00:00,20,No Holiday,-1.0,0.0,0.0,65,Clouds,scattered clouds,2837
2023-11-09 21:00:00,21,No Holiday,3.4,0.0,0.0,90,Clouds,few clouds,3091
